% Column 0: Length, mm
% Column 1: B.n, Tesla
0.00000000e+000	4.30563605e-003	
2.38871119e-001	4.07184868e-003	
4.77742238e-001	3.83806130e-003	
7.16613358e-001	3.58130205e-003	
9.55484477e-001	3.30367323e-003	
1.19435560e+000	3.02479020e-003	
1.43322672e+000	2.72100409e-003	
1.67209783e+000	2.41721799e-003	
1.91096895e+000	2.09628264e-003	
2.14984007e+000	1.76251183e-003	
2.38871119e+000	1.42757607e-003	
2.62758231e+000	1.08165851e-003	
2.86645343e+000	7.70231952e-004	
3.10532455e+000	6.42671178e-004	
3.34419567e+000	8.39610439e-004	
3.58306679e+000	2.61861870e-003	
3.82193791e+000	8.00029134e-003	
4.06080903e+000	1.75310281e-002	
4.29968015e+000	2.97634919e-002	
4.53855127e+000	4.59058256e-002	
4.77742238e+000	6.51368502e-002	
5.01629350e+000	6.54615324e-002	
5.25516462e+000	6.27381168e-002	
5.49403574e+000	7.33368068e-002	
5.73290686e+000	1.07627221e-001	
5.97177798e+000	1.50949110e-001	
6.21064910e+000	2.06059914e-001	
6.44952022e+000	2.60643990e-001	
6.68839134e+000	3.02523912e-001	
6.92726246e+000	3.28585497e-001	
7.16613358e+000	3.41188281e-001	
7.40500470e+000	3.46911745e-001	
7.64387582e+000	3.50526034e-001	
7.88274693e+000	3.53850525e-001	
8.12161805e+000	3.57131975e-001	
8.36048917e+000	3.60580313e-001	
8.59936029e+000	3.64342655e-001	
8.83823141e+000	3.68283421e-001	
9.07710253e+000	3.74254102e-001	
9.31597365e+000	3.78025440e-001	
9.55484477e+000	3.76047791e-001	
9.79371589e+000	3.67791189e-001	
1.00325870e+001	3.58825903e-001	
1.02714581e+001	3.55312579e-001	
1.05103292e+001	3.52354317e-001	
1.07492004e+001	3.50445297e-001	
1.09880715e+001	3.49918212e-001	
1.12269426e+001	3.49391128e-001	
1.14658137e+001	3.49134221e-001	
1.17046848e+001	3.48889881e-001	
1.19435560e+001	3.48622770e-001	
1.21824271e+001	3.48315677e-001	
1.24212982e+001	3.47959901e-001	
1.26601693e+001	3.47393251e-001	
1.28990404e+001	3.46413923e-001	
1.31379116e+001	3.43379816e-001	
